,RCLC1 Price,Date,Daily Return
6016,2.667,2017-12-22,0.026212326951469328
6017,2.643,2017-12-26,-0.009039609577725134
6018,2.738,2017-12-27,0.03531309124410499
6019,2.914,2017-12-28,0.062298980906755924
6020,2.953,2017-12-29,0.013294894988772446
6021,2.953,2018-01-01,0.0
6022,3.056,2018-01-02,0.0342852685424886
6023,3.008,2018-01-03,-0.015831465216680628
6024,2.88,2018-01-04,-0.04348511193973889
6025,2.795,2018-01-05,-0.02995818754079203
6026,2.835,2018-01-08,0.014209830572653003
6027,2.923,2018-01-09,0.03056854894939358
6028,2.906,2018-01-10,-0.00583292098101766
6029,3.084,2018-01-11,0.059449890552991866
6030,3.2,2018-01-12,0.03692335410459789
6031,3.2,2018-01-15,0.0
6032,3.129,2018-01-16,-0.022437345118935807
6033,3.232,2018-01-17,0.03238767597210391
6034,3.189,2018-01-18,-0.013393752630928419
6035,3.185,2018-01-19,-0.001255099003793952
6036,3.224,2018-01-22,0.012170535620255335
6037,3.444,2018-01-23,0.06601076192110243
6038,3.509,2018-01-24,0.018697510035593598
6039,3.447,2018-01-25,-0.01782680906634965
6040,3.505,2018-01-26,0.016686232951825128
6041,3.631,2018-01-29,0.0353175719456452
6042,3.195,2018-01-30,-0.12792100460270053
6043,2.995,2018-01-31,-0.06464285626208535
6044,2.856,2018-02-01,-0.04752218709007485
6045,2.846,2018-02-02,-0.0035075448096772025
6046,2.747,2018-02-05,-0.035405092554523884
6047,2.759,2018-02-06,0.004358888122012228
6048,2.702,2018-02-07,-0.02087605569714189
6049,2.697,2018-02-08,-0.001852195380414129
6050,2.584,2018-02-09,-0.04280145823723752
6051,2.552,2018-02-12,-0.012461220437812002
6052,2.594,2018-02-13,0.01632372041170864
6053,2.587,2018-02-14,-0.002702182690359973
6054,2.58,2018-02-15,-0.002709504270366112
6055,2.558,2018-02-16,-0.008563695776875213
6056,2.558,2018-02-19,0.0
6057,2.616,2018-02-20,0.022420730438301468
6058,2.659,2018-02-21,0.01630367866593044
6059,2.634,2018-02-22,-0.009446508939793402
6060,2.625,2018-02-23,-0.0034227072775021715
6061,2.639,2018-02-26,0.005319161477599805
6062,2.683,2018-02-27,0.016535513922300116
6063,2.667,2018-02-28,-0.00598132624360982
6064,2.698,2018-03-01,0.011556512585686943
6065,2.695,2018-03-02,-0.0011125534246037014
6066,2.704,2018-03-05,0.003333953819757261
6067,2.749,2018-03-06,0.016505051002391045
6068,2.777,2018-03-07,0.010133999141553858
6069,2.756,2018-03-08,-0.007590855173250517
6070,2.732,2018-03-09,-0.008746411442868298
6071,2.778,2018-03-12,0.016697302623608325
6072,2.786,2018-03-13,0.0028756310254620257
6073,2.731,2018-03-14,-0.019939032866046015
6074,2.681,2018-03-15,-0.018477983237745597
6075,2.688,2018-03-16,0.002607563407080991
6076,2.651,2018-03-19,-0.013860495354014714
6077,2.675,2018-03-20,0.00901245304108131
6078,2.638,2018-03-21,-0.013928326052846957
6079,2.617,2018-03-22,-0.007992430747114032
6080,2.591,2018-03-23,-0.009984721968035773
6081,2.618,2018-03-26,0.010366765907735118
6082,2.691,2018-03-27,0.027502204257060493
6083,2.698,2018-03-28,0.002597886040795478
6084,2.733,2018-03-29,0.012889149160366873
6085,2.733,2018-03-30,0.0
6086,2.683,2018-04-02,-0.018464335502444005
6087,2.697,2018-04-03,0.00520447271410588
6088,2.718,2018-04-04,0.007756271571359065
6089,2.675,2018-04-05,-0.015946935380982144
6090,2.701,2018-04-06,0.009672694462508766
6091,2.693,2018-04-09,-0.0029662609810166404
6092,2.656,2018-04-10,-0.013834582215274427
6093,2.675,2018-04-11,0.007128148733782375
6094,2.686,2018-04-12,0.00410371775307601
6095,2.735,2018-04-13,0.01807833777289878
6096,2.752,2018-04-16,0.006196484197152584
6097,2.738,2018-04-17,-0.005100193204840035
6098,2.739,2018-04-18,0.0003651634146838371
6099,2.66,2018-04-19,-0.02926676748733325
6100,2.739,2018-04-20,0.029266767487333322
6101,2.74,2018-04-23,0.00036503011903783506
6102,2.781,2018-04-24,0.014852654851848847
6103,2.786,2018-04-25,0.0017963001057862051
6104,2.821,2018-04-26,0.012484556662245277
6105,2.771,2018-04-27,-0.017883166139017994
6106,2.763,2018-04-30,-0.0028912199395618545
6107,2.802,2018-05-01,0.014016401973535783
6108,2.754,2018-05-02,-0.017279047608352176
6109,2.726,2018-05-03,-0.010219067032122258
6110,2.711,2018-05-04,-0.005517762757812423
6111,2.741,2018-05-07,0.011005246804120255
6112,2.732,2018-05-08,-0.00328887561210503
6113,2.737,2018-05-09,0.0018284883499982902
6114,2.814,2018-05-10,0.02774452863365522
6115,2.806,2018-05-11,-0.0028469770119281513
6116,2.842,2018-05-14,0.012748047994639664
6117,2.836,2018-05-15,-0.002113421005027858
6118,2.815,2018-05-16,-0.007432347078227294
6119,2.859,2018-05-17,0.015509651748521045
6120,2.847,2018-05-18,-0.0042061050442742005
6121,2.81,2018-05-21,-0.013081324950246059
6122,2.908,2018-05-22,0.03428107632561849
6123,2.914,2018-05-23,0.0020611481017403185
6124,2.94,2018-05-24,0.008882873577577098
6125,2.939,2018-05-25,-0.00034019391380990917
6126,2.939,2018-05-28,0.0
6127,2.875,2018-05-29,-0.022016713187466584
6128,2.885,2018-05-30,0.003472225710749057
6129,2.952,2018-05-31,0.02295800677816329
6130,2.962,2018-06-01,0.0033818091073810784
6131,2.93,2018-06-04,-0.010862292816631118
6132,2.89,2018-06-05,-0.013745920904635126
6133,2.896,2018-06-06,0.002073972399129172
6134,2.93,2018-06-07,0.011671948505506126
6135,2.89,2018-06-08,-0.013745920904635126
6136,2.949,2018-06-11,0.02020962770879838
6137,2.939,2018-06-12,-0.003396742396358763
6138,2.963,2018-06-13,0.008132881154647987
6139,2.965,2018-06-14,0.0006747638582605389
6140,3.022,2018-06-15,0.019041831400859025
6141,2.951,2018-06-18,-0.02377476788974543
6142,2.9,2018-06-19,-0.017433358968374075
6143,2.964,2018-06-20,0.021828970441412198
6144,2.975,2018-06-21,0.00370433156375258
6145,2.945,2018-06-22,-0.01013522189404313
6146,2.923,2018-06-25,-0.007498330974441079
6147,2.939,2018-06-26,0.005458901307671431
6148,2.996,2018-06-27,0.01920867821819268
6149,2.94,2018-06-28,-0.018868484304382805
6150,2.924,2018-06-29,-0.005457039463058201
6151,2.862,2018-07-02,-0.021431860753272882
6152,2.87,2018-07-03,0.00279134863727055
6153,2.87,2018-07-04,0.0
6154,2.837,2018-07-05,-0.01156487394481544
6155,2.858,2018-07-06,0.007374923680961402
6156,2.828,2018-07-09,-0.010552331473349398
6157,2.788,2018-07-10,-0.014245255136048917
6158,2.829,2018-07-11,0.014598799421152851
6159,2.797,2018-07-12,-0.011375878099607458
6160,2.752,2018-07-13,-0.016219494148725585
6161,2.759,2018-07-16,0.002540375164051892
6162,2.74,2018-07-17,-0.0069103748351700914
6163,2.721,2018-07-18,-0.006958460598869678
6164,2.769,2018-07-19,0.01748678438771559
6165,2.757,2018-07-20,-0.0043431121471651365
6166,2.721,2018-07-23,-0.01314367224055048
6167,2.732,2018-07-24,0.004034481907434327
6168,2.775,2018-07-25,0.015616805489854196
6169,2.78,2018-07-26,0.0018001805041478473
6170,2.822,2018-07-27,0.014994925728076645
6171,2.797,2018-07-30,-0.00889843921079958
6172,2.782,2018-07-31,-0.005377320718571515
6173,2.758,2018-08-01,-0.008664314130141081
6174,2.816,2018-08-02,0.020811658924685915
6175,2.853,2018-08-03,0.013053633935567018
6176,2.86,2018-08-06,0.0024505526003981877
6177,2.897,2018-08-07,0.01285409395545206
6178,2.949,2018-08-08,0.017790411045925877
6179,2.955,2018-08-09,0.0020325210249224307
6180,2.944,2018-08-10,-0.0037294499914317125
6181,2.93,2018-08-13,-0.0047667778376538185
6182,2.959,2018-08-14,0.009848950389096608
6183,2.94,2018-08-15,-0.006441792067482356
6184,2.908,2018-08-16,-0.010944021679317368
6185,2.946,2018-08-17,0.012982758369165655
6186,2.941,2018-08-20,-0.0016986584685806721
6187,2.98,2018-08-21,0.013173640945455098
6188,2.956,2018-08-22,-0.008086297431357707
6189,2.964,2018-08-23,0.002702704347885073
6190,2.917,2018-08-24,-0.015984016548256156
6191,2.876,2018-08-27,-0.014155251026784135
6192,2.852,2018-08-28,-0.00837993730675081
6193,2.895,2018-08-29,0.014964608472909192
6194,2.874,2018-08-30,-0.007280323368125385
6195,2.916,2018-08-31,0.014508026489578416
6196,2.916,2018-09-03,0.0
6197,2.823,2018-09-04,-0.032412664875059435
6198,2.795,2018-09-05,-0.009968042664289767
6199,2.772,2018-09-06,-0.008263025279405693
6200,2.776,2018-09-07,0.001441961316901184
6201,2.804,2018-09-10,0.010035926527785654
6202,2.828,2018-09-11,0.008522778861982615
6203,2.829,2018-09-12,0.0003535442851039067
6204,2.817,2018-09-13,-0.0042508034251946
6205,2.767,2018-09-14,-0.017908788089446803
6206,2.814,2018-09-17,0.016843257887408425
6207,2.933,2018-09-18,0.04141883130311654
6208,2.908,2018-09-19,-0.008560230324041022
6209,2.976,2018-09-20,0.023114557299572482
6210,2.977,2018-09-21,0.00033596506279381656
6211,3.038,2018-09-24,0.02028332213994167
6212,3.082,2018-09-25,0.014379332724342832
6213,3.021,2018-09-26,-0.019990834493389044
6214,3.056,2018-09-27,0.01151896889973911
6215,3.008,2018-09-28,-0.015831465216680628
6216,3.094,2018-10-01,0.028189346063281023
6217,3.166,2018-10-02,0.023004209307945948
6218,3.23,2018-10-03,0.02001317577574483
6219,3.165,2018-10-04,-0.020329081638425672
6220,3.143,2018-10-05,-0.006975297780708998
6221,3.267,2018-10-08,0.038694374803502685
6222,3.266,2018-10-09,-0.0003061380706597192
6223,3.284,2018-10-10,0.005496197041908431
6224,3.222,2018-10-11,-0.019059906835399064
6225,3.161,2018-10-12,-0.019113851521301968
6226,3.242,2018-10-15,0.02530199008000358
6227,3.239,2018-10-16,-0.0009257831242921471
6228,3.32,2018-10-17,0.02470014273920488
6229,3.198,2018-10-18,-0.037439168516634654
6230,3.25,2018-10-19,0.016129381929883717
6231,3.138,2018-10-22,-0.035069342030805355
6232,3.212,2018-10-23,0.023308141773674403
6233,3.166,2018-10-24,-0.014424834625694893
6234,3.202,2018-10-25,0.011306653115702519
6235,3.185,2018-10-26,-0.005323325550396199
6236,3.185,2018-10-29,0.0
6237,3.187,2018-10-30,0.0006277464110725616
6238,3.261,2018-10-31,0.022953861371982767
6239,3.237,2018-11-01,-0.007386921863074824
6240,3.284,2018-11-02,0.014415216646074414
6241,3.567,2018-11-05,0.08266271478657282
6242,3.555,2018-11-06,-0.003369843121550324
6243,3.555,2018-11-07,0.0
6244,3.543,2018-11-08,-0.003381237371869236
6245,3.719,2018-11-09,0.04848098905959793
6246,3.788,2018-11-12,0.01838336038089885
6247,4.101,2018-11-13,0.07939267108609052
6248,4.837,2018-11-14,0.1650638474309238
6249,4.038,2018-11-15,-0.18054517395020034
6250,4.272,2018-11-16,0.05633258176724798
6251,4.7,2018-11-19,0.09548040705811926
6252,4.523,2018-11-20,-0.03838701822030691
6253,4.451,2018-11-21,-0.01604670046198883
6254,4.451,2018-11-22,0.0
6255,4.308,2018-11-23,-0.03265503073957512
6256,4.248,2018-11-26,-0.01402547535450432
6257,4.262,2018-11-27,0.003290249736787555
6258,4.715,2018-11-28,0.10101038240899553
6259,4.646,2018-11-29,-0.014742281737203431
6260,4.612,2018-11-30,-0.007345031941404783
6261,4.339,2018-12-03,-0.06101769559059881
6262,4.457,2018-12-04,0.0268319871482049
6263,4.469,2018-12-05,0.0026887759868958728
6264,4.327,2018-12-06,-0.03229020870856684
6265,4.488,2018-12-07,0.036532706977647586
6266,4.545,2018-12-10,0.01262055940904696
6267,4.407,2018-12-11,-0.0308335417695922
6268,4.136,2018-12-12,-0.06346504865372196
6269,4.124,2018-12-13,-0.0029055710514146356
6270,3.827,2018-12-14,-0.07474235971114819
6271,3.528,2018-12-17,-0.08135006829902032
6272,3.838,2018-12-18,0.0842202594409633
6273,3.726,2018-12-19,-0.0296161254061115
6274,3.583,2018-12-20,-0.0391348338565799
6275,3.816,2018-12-21,0.06300231526322325
6276,3.467,2018-12-24,-0.09591308688315368
6277,3.467,2018-12-25,0.0
6278,3.543,2018-12-26,0.02168415918044865
6279,3.642,2018-12-27,0.02755915542208112
6280,3.303,2018-12-28,-0.09770183489676357
6281,2.94,2018-12-31,-0.11642156505806231
6282,2.94,2019-01-01,0.0
6283,2.958,2019-01-02,0.006103782938017886
6284,2.945,2019-01-03,-0.004404547185058104
6285,3.044,2019-01-04,0.03306362289588953
6286,2.944,2019-01-07,-0.03340323913280959
6287,2.967,2019-01-08,0.007782140442054949
6288,2.984,2019-01-09,0.00571334103282953
6289,2.969,2019-01-10,-0.005039486559891754
6290,3.099,2019-01-11,0.04285428302398854
6291,3.591,2019-01-14,0.14735123643833453
6292,3.501,2019-01-15,-0.025382073271417276
6293,3.384,2019-01-16,-0.03399020022855177
6294,3.413,2019-01-17,0.00853322818059317
6295,3.482,2019-01-18,0.020015171421427475
6296,3.482,2019-01-21,0.0
6297,3.04,2019-01-22,-0.135749325927867
6298,2.98,2019-01-23,-0.019934214900817253
6299,3.099,2019-01-24,0.03915617828829821
6300,3.178,2019-01-25,0.02517258930891301
6301,2.911,2019-01-28,-0.087755403351038
6302,2.95,2019-01-29,0.013308505588242335
6303,2.854,2019-01-30,-0.03308365129708383
6304,2.814,2019-01-31,-0.014114560362447333
6305,2.734,2019-02-01,-0.028841220390439508
6306,2.66,2019-02-04,-0.027439615508150075
6307,2.662,2019-02-05,0.000751597179312122
6308,2.662,2019-02-06,0.0
6309,2.551,2019-02-07,-0.04259228081324549
6310,2.583,2019-02-08,0.012466074954029118
6311,2.642,2019-02-11,0.022584691986430025
6312,2.688,2019-02-12,0.017261216560769586
6313,2.575,2019-02-13,-0.04294788854520363
6314,2.573,2019-02-14,-0.0007770008160923857
6315,2.625,2019-02-15,0.020008362743979994
6316,2.625,2019-02-18,0.0
6317,2.662,2019-02-19,0.013996823929332885
6318,2.636,2019-02-20,-0.00981510333265906
6319,2.697,2019-02-21,0.022877427517332048
6320,2.717,2019-02-22,0.007388286286617731
6321,2.836,2019-02-25,0.04286627822567026
6322,2.855,2019-02-26,0.006677234438092518
6323,2.799,2019-02-27,-0.019809632574657062
6324,2.812,2019-02-28,0.004633763415101911
6325,2.859,2019-03-01,0.016575939391756417
6326,2.857,2019-03-04,-0.0006997900915386682
6327,2.884,2019-03-05,0.009406096174066406
6328,2.841,2019-03-06,-0.01502211655065164
6329,2.866,2019-03-07,0.00876122653392926
6330,2.865,2019-03-08,-0.0003489792392772014
6331,2.772,2019-03-11,-0.032999268839046206
6332,2.784,2019-03-12,0.00431966114451638
6333,2.82,2019-03-13,0.012848142477849059
6334,2.855,2019-03-14,0.012334958157951366
6335,2.795,2019-03-15,-0.02123973650091103
6336,2.85,2019-03-18,0.019486887673496694
6337,2.874,2019-03-19,0.008385793376273964
6338,2.82,2019-03-20,-0.01896790270681104
6339,2.821,2019-03-21,0.0003545470698370992
6340,2.753,2019-03-22,-0.024400205859388964
6341,2.755,2019-03-25,0.0007262164444074611
6342,2.74,2019-03-26,-0.00545952220489887
6343,2.713,2019-03-27,-0.009902886723184203
6344,2.712,2019-03-28,-0.00036866359864546786
6345,2.662,2019-03-29,-0.01860865010522937
6346,2.708,2019-04-01,0.01713263507710877
6347,2.684,2019-04-02,-0.008902135940593154
6348,2.677,2019-04-03,-0.0026114545712199923
6349,2.643,2019-04-04,-0.012782128916063368
6350,2.664,2019-04-05,0.007914117055990749
6351,2.708,2019-04-08,0.016381602371885764
6352,2.699,2019-04-09,-0.003329021014161135
6353,2.7,2019-04-10,0.00037043897441599316
6354,2.664,2019-04-11,-0.013423020332140661
6355,2.66,2019-04-12,-0.0015026298845350185
6356,2.59,2019-04-15,-0.02666824708216141
6357,2.572,2019-04-16,-0.006974069336073324
6358,2.517,2019-04-17,-0.021616090222194198
6359,2.49,2019-04-18,-0.010785005676562449
6360,2.49,2019-04-19,0.0
6361,2.524,2019-04-22,0.013562234202350382
6362,2.455,2019-04-23,-0.027718183432482824
6363,2.462,2019-04-24,0.0028472665157780225
6364,2.514,2019-04-25,0.020901082405793685
6365,2.566,2019-04-26,0.020473156025388992
6366,2.593,2019-04-29,0.010467240363082756
6367,2.575,2019-04-30,-0.00696597244082776
6368,2.62,2019-05-01,0.01732478365730592
6369,2.589,2019-05-02,-0.011902617003604994
6370,2.567,2019-05-03,-0.008533798880397162
6371,2.524,2019-05-06,-0.01689295721003668
6372,2.537,2019-05-07,0.005137335938177953
6373,2.61,2019-05-08,0.028367940717457227
6374,2.595,2019-05-09,-0.0057637047167499065
6375,2.619,2019-05-10,0.00920604890772288
6376,2.621,2019-05-13,0.0007633588156943684
6377,2.659,2019-05-14,0.014394187919613307
6378,2.601,2019-05-15,-0.02205412579436815
6379,2.639,2019-05-16,0.014504071054672552
6380,2.631,2019-05-17,-0.003036055463031376
6381,2.673,2019-05-20,0.015837435098626305
6382,2.613,2019-05-21,-0.022702450618306523
6383,2.543,2019-05-22,-0.027154500098492733
6384,2.578,2019-05-23,0.013669418077012975
6385,2.598,2019-05-24,0.0077280137314122135
6386,2.598,2019-05-27,0.0
6387,2.582,2019-05-28,-0.0061776258239571
6388,2.633,2019-05-29,0.0195595880897217
6389,2.547,2019-05-30,-0.03320768451685237
6390,2.454,2019-05-31,-0.0371968497086003
6391,2.403,2019-06-03,-0.021001389534387845
6392,2.416,2019-06-04,0.005395323318236594
6393,2.378,2019-06-05,-0.01585348180397831
6394,2.324,2019-06-06,-0.022969959278925457
6395,2.337,2019-06-07,0.005578216567056271
6396,2.357,2019-06-10,0.008521568397273228
6397,2.399,2019-06-11,0.017662359903563376
6398,2.386,2019-06-12,-0.005433660181833159
6399,2.325,2019-06-13,-0.02589828463640473
6400,2.387,2019-06-14,0.026317308317373358
6401,2.386,2019-06-17,-0.00041902368096864045
6402,2.328,2019-06-18,-0.02460879380653306
6403,2.276,2019-06-19,-0.022590013605106936
6404,2.185,2019-06-20,-0.040803687716530916
6405,2.186,2019-06-21,0.0004575612067933654
6406,2.303,2019-06-24,0.05213923108420134
6407,2.308,2019-06-25,0.002168727807304948
6408,2.291,2019-06-26,-0.0073929451744945964
6409,2.324,2019-06-27,0.014301435518306349
6410,2.308,2019-06-28,-0.006908490343811673
6411,2.267,2019-07-01,-0.017923977120461145
6412,2.24,2019-07-02,-0.01198150565844337
6413,2.29,2019-07-03,0.02207595169919961
6414,2.29,2019-07-04,0.0
6415,2.418,2019-07-05,0.054388934626452605
6416,2.403,2019-07-08,-0.0062227954382690735
6417,2.425,2019-07-09,0.009113567635114608
6418,2.444,2019-07-10,0.0078045169199024746
6419,2.416,2019-07-11,-0.011522761236780374
6420,2.453,2019-07-12,0.015198485203783745
6421,2.408,2019-07-15,-0.01851523782977766
6422,2.306,2019-07-16,-0.04328210559970724
6423,2.304,2019-07-17,-0.0008676790132225809
6424,2.287,2019-07-18,-0.007405827793000706
6425,2.251,2019-07-19,-0.015866353116048965
6426,2.312,2019-07-22,0.026738388885535813
6427,2.3,2019-07-23,-0.005203827875026998
6428,2.22,2019-07-24,-0.03540192705091572
6429,2.244,2019-07-25,0.010752791776261915
6430,2.169,2019-07-26,-0.03399375581571258
6431,2.141,2019-07-29,-0.012993222237191647
6432,2.137,2019-07-30,-0.0018700332705351586
6433,2.233,2019-07-31,0.043942996521010365
6434,2.202,2019-08-01,-0.01397993455753271
6435,2.121,2019-08-02,-0.037478362717942755
6436,2.07,2019-08-05,-0.024339068305267744
6437,2.111,2019-08-06,0.019613161588905983
6438,2.083,2019-08-07,-0.013352606587348598
6439,2.128,2019-08-08,0.021373409200563038
6440,2.119,2019-08-09,-0.004238292193235894
6441,2.105,2019-08-12,-0.00662881215181736
6442,2.147,2019-08-13,0.019756051762299214
6443,2.143,2019-08-14,-0.0018648024052040195
6444,2.232,2019-08-15,0.040691328027624735
6445,2.2,2019-08-16,-0.01444068415479436
6446,2.21,2019-08-19,0.0045351551653911425
6447,2.218,2019-08-20,0.0036133733985138313
6448,2.17,2019-08-21,-0.021878721375807157
6449,2.159,2019-08-22,-0.005082016019697983
6450,2.152,2019-08-23,-0.0032475092331322214
6451,2.23,2019-08-26,0.035603943172489334
6452,2.202,2019-08-27,-0.01263554717153923
6453,2.251,2019-08-28,0.022008523624107018
6454,2.296,2019-08-29,0.019793916532724866
6455,2.285,2019-08-30,-0.004802454111151841
6456,2.285,2019-09-02,0.0
6457,2.358,2019-09-03,0.03144777776901104
6458,2.445,2019-09-04,0.036231320811656136
6459,2.435,2019-09-05,-0.0040983663922821365
6460,2.496,2019-09-06,0.024742693972628124
6461,2.585,2019-09-09,0.03503605745321126
6462,2.58,2019-09-10,-0.0019361090268663291
6463,2.552,2019-09-11,-0.01091203345098265
6464,2.574,2019-09-12,0.008583743691391435
6465,2.614,2019-09-13,0.01542050602809535
6466,2.681,2019-09-16,0.025308244051792037
6467,2.668,2019-09-17,-0.004860731200444871
6468,2.637,2019-09-18,-0.01168722068222769
6469,2.538,2019-09-19,-0.03826553807895384
6470,2.534,2019-09-20,-0.0015772873932486113
6471,2.527,2019-09-23,-0.002766253492889962
6472,2.503,2019-09-24,-0.009542815956420063
6473,2.502,2019-09-25,-0.000399600404917923
6474,2.428,2019-09-26,-0.030022538847467455
